0053,eclipse (meyer novel),10,eclipse_movie
0053,eclipse download,10,eclipse_software
0053,eclipse eclipses,7,irrelevant
0053,eclipse 2013,10,eclipse_astronomy
0053,eclipse home,9,eclipse_software
0053,eclipse mitsubishi,25,eclipse_automobile
0053,nasa eclipse 2013,17,eclipse_astronomy
0053,eclipse twilight breaking dawn new moon the short second life of bree tanner,10,eclipse_movie
0053,eclipse kristen stewart robert pattinson taylor lautner ashley greene,10,eclipse_movie
0053,eclipse twilight,9,eclipse_movie
0053,eclipse project,7,eclipse_movie
0053,eclipse 2013 lunar,17,eclipse_astronomy
0053,ui in eclipse,19,irrelevant
0053,eclipse lunar,30,eclipse_astronomy
0054,fas fasc fascia fasa fasab,10,fas_acronym
0054,fas quote,10,fas_company
0054,individuals with fas,20,fas_syndrome
0054,fas assets,20,fas_company
0054,fas syndrome,10,fas_syndrome
0054,fas alcohol,9,fas_syndrome
0054,fas foreign agricultural service,10,fas_acronym
0054,fas fetal alcohol syndrome foreign agricultural service free alongside ship federation of american scientists,10,fas_acronym
0054,fas signs,20,fas_syndrome
0054,fascinate usda/fas,7,fas_acronym
0054,fas prognosis,20,fas_syndrome
0054,fas ligand,40,fas_syndrome
0054,fas agricultural,5,fas_acronym
0054,fas account,9,fas_company
0054,fas stocks etfs bonds commodities,10,fas_company
0054,fascinate fascia,8,fas_syndrome
0054,"inc. chico's fas,",1,fas_company
0054,fas accounting,18,fas_company
0054,sage fas,27,fas_company
0054,fas,26,irrelevant
0054,fas receptor,10,fas_syndrome
0054,fas windows,3,fas_software
0054,fas cd95,20,fas_syndrome
0054,fas employees,20,fas_company
0054,fas investing news markets video,10,fas_company
0054,fas book,21,fas_book
0054,fas harvard,4,fas_harvard
0054,fascia fascinate,15,fas_syndrome
0054,fas ireland,22,fas_company
0054,fas symptom,10,fas_syndrome
0054,fas fetal alcohol syndrome,20,fas_syndrome
0054,fas personal finance,40,fas_company
0054,fas software,44,fas_software
0054,fas federation of american scientists,10,fas_harvard
0054,fas job,10,fas_company
0054,fas free african society,4,fas_harvard
0054,fas fixed,7,fas_company
0054,fas course,10,fas_company
0054,fas mart street,40,fas_company
0054,fas facebook twitter youtube google,10,fas_company
0055,flesh gordon,47,flesh_literature
0055,flesh wounds,40,flesh_body
0055,tattoos in the flesh,20,flesh_body
0055,flesh arabic bulgarian czech danish,10,flesh_information
0055,flesh twitter youtube facebook instagram,6,flesh_literature
0055,spirit against the flesh,20,flesh_religion
0055,flesh,28,irrelevant
0055,flesh n bone,21,flesh_literature
0055,flesh (theology),6,flesh_religion
0055,flesh the enmity,20,flesh_religion
0055,flesh blood spirit,4,flesh_religion
0055,flesh devil,10,flesh_religion
0055,flesh in the bible,24,flesh_religion
0055,flesh eating bacteria,6,flesh_body
0055,flesh wiki,10,flesh_information
0055,flesh (mycology),3,flesh_information
0055,disease flesh-eating,25,flesh_body
0055,flesh of birds,20,flesh_religion
0055,flesh (novel),1,flesh_literature
0055,flesh eating,20,flesh_body
0055,flesh and blood fly out side,10,flesh_body
0055,flesh bacteria eat,10,flesh_body
0055,flesh lyrics,6,flesh_literature
0055,flesh spirit,9,flesh_religion
0055,flesh free,9,flesh_religion
0055,flesh eating bone,20,flesh_body
0055,flesh color,9,flesh_body
0055,flesh vimeo,2,flesh_literature
0055,law but with the flesh,20,flesh_literature
0055,flesh (comics),4,flesh_literature
0055,flesh in the and blood wound put flesh on,10,flesh_body
0055,flesh (1968 film),6,flesh_literature
0055,devil in the flesh,20,flesh_religion
0055,flesh eat,10,flesh_body
0055,flesh bacteria,20,flesh_body
0055,partakers of flesh,20,flesh_religion
0055,flesh club,22,flesh_club
0055,flesh blood,10,flesh_literature
0055,flesh fly,16,flesh_fly
0055,flesh and drinks,20,flesh_religion
0055,flesh flesh and blood flemish flense flesh fly,10,flesh_body
0055,flesh flesh-eating disease,20,flesh_body
0056,ir spectrum,63,ir_infrared radiation
0056,ir injured reserve list,1,ir_football
0056,ir led 420tvl waterproof good cctv,40,ir_infrared radiation
0056,ir ir pointer ir  ira iquitos,10,ir_infrared radiation
0056,iridium,7,ir_chemistry
0056,ir ingersoll rand,10,ir_ingersoll rand
0056,day night ir,20,irrelevant
0056,ir ionizing radiation,10,ir_ionizing radiation
0056,iranian ir.,9,ir_country
0056,ir international relation,10,ir_country
0056,ir iran,8,ir_country
0056,ireland ir.,12,ir_country
0056,ir investor relation,1,ir_investor relation
0056,ir extender,38,ir_infrared radiation
0056,ireland iranian,8,ir_country
0056,ir investor,9,irrelevant
0056,ir interest rate,30,ir_interest rate
0056,ir indian railways,23,ir_indian railways
0056,ir equipment,11,ir_infrared radiation
0056,ir relation,10,ir_country
0056,bus 5832 ir,40,irrelevant
0056,sony cctv ccd 48 ir,40,ir_infrared radiation
0056,rod 64 ir,20,ir_infrared radiation
0056,ir incident report,10,ir_incident report
0056,ir international relations,28,ir_international relations
0056,ir 26 sep,20,ir_infrared radiation
0056,ir definition and relationship to the electromagnetic spectrum applications earth as an infrared emitter history of infrared science,7,irrelevant
0056,ir 420tvl,20,ir_infrared radiation
0056,ir arabic bulgarian french german,10,ir_languages
0056,ir voy vas vamos van,8,ir_languages
0056,ir institutional,4,ir_institutional research
0056,ir railway,10,ir_indian railways
0056,ir spanish,5,ir_languages
0056,ir infrared iran information retrieval international relations,10,irrelevant
0056,ir free,8,ir_website
0056,irs where s my refund,1,irrelevant
0056,iranian,22,ir_languages
0057,lost with crew,40,lost_series
0057,lost rumours,10,lost_blog
0057,lost site,10,lost_site
0057,lost (2004 film),2,lost_movie
0057,lost theories,22,lost_blog
0057,sawyer from lost,21,lost_series
0057,lost (2001 tv series),2,lost_series
0057,lost online watch,3,lost_series
0057,lost episode,10,lost_series
0057,lost girl,10,lost_series
0057,lost crew,20,lost_series
0057,lost actress,27,lost_series
0057,lost movie are,4,lost_movie
0057,lost (stargate universe),2,lost_series
0057,lost spoilers,40,lost_series
0057,lost characters episodes,10,lost_series
0057,lost characters,30,lost_series
0057,lost season,36,lost_series
0057,lost actress raymonde,10,lost_series
0057,lost season 1 season 4 season 2 season 3,9,lost_series
0057,all is lost movie,2,lost_movie
0057,lost the end what they died for across the sea the candidate,10,lost_series
0057,lost (tv series),10,lost_series
0057,lost sayid jarrah james sawyer ford jack shephard kate austen,10,lost_series
0057,lost the globe,20,lost_series
0057,lost episodes,3,lost_series
0057,lost episode guide,20,lost_series
0057,lost coats,40,lost_property
0057,lost property,6,lost_property
0057,lost are arguments,3,lost_series
0057,lost camo,40,lost_camo
0057,lost flickr,2,lost_blog
0057,lost home,10,lost_property
0057,lost (1956 film),1,lost_movie
0057,lost cinema,29,lost_movie
0057,lost ending,2,lost_series
0057,lost tv show,16,lost_series
0057,lost jack kate hurley locke,10,lost_series
0057,lost music,21,lost_music
0057,lost matthew fox evangeline lilly naveen andrews josh holloway,10,lost_series
0057,lost expedition franklin's,20,lost_expedition
0057,lost evangeline lilly,20,lost_series
0057,lost space,10,lost_series
0058,shrew comedy,26,shrew_literature
0058,shrew definition,32,shrew_information
0058,shrew woman,1,irrelevant
0058,shrew taming,10,shrew_literature
0058,source for the taming of the shrew,40,shrew_literature
0058,shrew with novell client,20,shrew_software
0058,shrew tame,10,shrew_literature
0058,shrew kingdom phylum class order,10,shrew_animal
0058,shrew ron,2,shrew_archery
0058,shrew picture,7,shrew_animal
0058,treeshrew shrewish,20,shrew_animal
0058,shrew vpn,14,shrew_software
0058,shrew soft client,20,shrew_software
0058,shrew control,7,shrew_animal
0058,shrew phylum,20,shrew_animal
0058,shrew short-tailed american,20,shrew_animal
0058,shrew shrews,10,shrew_animal
0058,shrew subphylum vertebrata class mammalia family soricidae  order soricomorpha,5,shrew_animal
0058,treeshrew,1,shrew_animal
0058,shrew diet,20,shrew_animal
0058,shrew animal,25,shrew_animal
0058,shrew house,15,shrew_animal
0058,west indies shrew,1,shrew_animal
0058,rascal knock upon your gate shrew,28,shrew_literature
0058,shrew taming southern,8,shrew_literature
0058,shrew lenny,20,shrew_software
0058,shrew harpy termagant virago fury,10,shrew_animal
0058,killer shrews,22,shrew_literature
0058,shrew rodent,40,shrew_animal
0058,shrew petruchio gremio hortensio tranio,10,shrew_literature
0058,shrew a comedy,20,shrew_literature
0058,shrew vpn house,10,shrew_software
0058,otter shrew,1,shrew_animal
0058,shrews tailed,20,shrew_animal
0058,shrew killer,6,shrew_literature
0058,elephant shrew,7,shrew_animal
0058,shrew the issue,20,shrew_software
0058,shrew crocidura paracrocidura diplomesodon feroculus,10,shrew_animal
0058,shrew,10,irrelevant
0058,shrew in house,52,shrew_animal
0058,shrew elephant,30,shrew_animal
0059,symmetry online,20,symmetry_game
0059,symmetry rotation reflection translation scaling,7,symmetry_math
0059,symmetry mathematics spontaneous,20,symmetry_math
0059,symmetry radial bilateral spherical types of,10,symmetry_science
0059,symmetry portfolios,19,symmetry_business
0059,symmetry math,17,symmetry_math
0059,symmetry means objects,18,symmetry_math
0059,symmetry axis,10,symmetry_math
0059,symmetry definition,56,symmetry_difinition
0059,symmetry that we would expect children,18,symmetry_math
0059,symmetry partners,22,symmetry_business
0059,symmetry symonds symons sympathectomy sympathetic,10,symmetry_math
0059,t-'symmetry fraction,10,symmetry_math
0059,symmetry acupuncture,1,symmetry_medical
0059,symmetry nutritional,2,symmetry_business
0059,symmetry with respect to the passage of as a as an aspect of through geometric,6,symmetry_difinition
0059,symmetry university,9,symmetry_university
0059,symmetries t-'symmetry,10,symmetry_science
0059,symmetry line,5,symmetry_math
0059,symmetry mathematics lines,7,symmetry_math
0059,symmetry geometry algebra addition calculus,10,symmetry_math
0059,symmetry and pattern,18,symmetry_math
0059,radial 'symmetry,36,symmetry_math
0059,symmetry of the law,20,symmetry_math
0059,symmetry in biology,10,symmetry_science
0059,symmetry (physics),10,symmetry_science
0059,symmetry spontaneous breaking,3,symmetry_math
0059,symmetry examples types,6,symmetry_math
0059,pictures have reflectional 'symmetry,20,symmetry_difinition
0059,symmetry (physical attractiveness),10,symmetry_science
0059,symmetry transformation,20,symmetry_math
0059,t-'symmetry calculus,10,symmetry_math
0059,symmetry games,22,symmetry_game
0059,symmetry chaos,20,symmetry_art
0059,symmetry,28,irrelevant
0059,symmetry dictionary,6,symmetry_difinition
0059,symmetry icosahedral,10,symmetry_math
0059,symmetry art,10,symmetry_art
0059,symmetry (band),4,symmetry_art
0059,symmetry mathematics physical,2,symmetry_science
0059,symmetry biology lines,2,symmetry_science
0059,symmetry medical,22,symmetry_medical
0059,symmetry in mathematics,30,symmetry_math
0059,symmetry worksheets,46,symmetry_math
0060,the presidents of the united states of america list,1,the presidents of the united states of america_history
0060,list of the presidents of the united states of america,10,the presidents of the united states of america_history
0060,the presidents of the united states of america george washington,30,the presidents of the united states of america_history
0060,the presidents of the united states of america map,6,the presidents of the united states of america_history
0060,the presidents of the united states of america powers and duties,1,the presidents of the united states of america_duties
0060,the presidents of the united states of america peach,1,the presidents of the united states of america_politics
0060,the presidents of the united states of america timeline of presidents,1,the presidents of the united states of america_history
0060,peaches by the presidents of the united states of america,61,the presidents of the united states of america_politics
0060,the presidents of the united states of america history,7,the presidents of the united states of america_history
0060,the presidents of the united states of america presidents,10,the presidents of the united states of america_history
0060,the presidents of the united states of america politics,30,the presidents of the united states of america_politics
0060,the presidents of the united states of america lump,1,the presidents of the united states of america_music
0060,united presidents states,23,irrelevant
0060,the presidents of the united states of america picture,1,the presidents of the united states of america_picture
0060,the presidents of the united states of america these are the good times people,20,irrelevant
0060,the presidents of the united states of america wyoming,10,the presidents of the united states of america_history
0060,the presidents of the united states of america notes,1,the presidents of the united states of america_politics
0060,the presidents of the united states of america album,1,the presidents of the united states of america_picture
0060,the presidents of the united states of america airline,10,the presidents of the united states of america_airline
0060,the presidents of the united states of america seal,3,the presidents of the united states of america_history
0060,all the presidents of the united states of america,26,irrelevant
0060,the presidents of the united states of america band,44,the presidents of the united states of america_music
0060,the presidents of the united states of america maine pilgrimage,20,the presidents of the united states of america_history
0060,the presidents of the united states of america in congress,10,the presidents of the united states of america_politics
0060,the presidents of the united states of america compensation,1,the presidents of the united states of america_politics
0060,presidents of the united states,24,the presidents of the united states of america_history
0060,the presidents of the united states of america nevada history,10,the presidents of the united states of america_history
0060,the presidents of the united states of america president,10,the presidents of the united states of america_history
0060,the presidents of the united states of america contents,1,the presidents of the united states of america_history
0060,the presidents of the united states of america texas insurance,20,the presidents of the united states of america_history
0060,the presidents of the united states of america florida train,20,the presidents of the united states of america_history
0060,president united states america,31,the presidents of the united states of america_history
0061,windows 2013,20,windows_operating system
0061,windows software,29,windows_software
0061,windows 8 framework,5,windows_software
0061,windows upgrade,6,windows_operating system
0061,windows installer,20,windows_operating system
0061,windows (film),2,windows_film
0061,how to use windows,21,windows_operating system
0061,windows 8 books,20,windows_software
0061,windows media player,22,windows_software
0061,windows microsoft,10,windows_operating system
0061,decwindows,2,windows_software
0061,windows 8 7,10,windows_operating system
0061,windows update,10,windows_operating system
0061,windows vista xp,40,windows_operating system
0061,openwindows,10,windows_house
0061,windows live messenger,40,windows_software
0061,8 windows download,4,windows_operating system
0061,windows nymgo,1,windows_software
0061,microsoft windows,10,windows_operating system
0061,windows news how to video phones,8,windows_operating system
0061,windows downloads,5,windows_operating system
0061,windows house,30,windows_house
0061,windows 95 98 me 7 help,10,windows_operating system
0061,milgard windows,23,windows_software
0061,windows 2000 active directory,20,windows_software
0061,windows replacement,38,windows_operating system
0061,windows 7 upgrade,27,windows_operating system
0061,windows 7,32,windows_operating system
0061,windows xp,56,windows_operating system
0061,windows 7 8 xp vista,10,windows_operating system
0061,windows audacity,2,windows_software
0061,windows (musical group),2,windows_musical group
0061,windows double hung awning casement single hung,10,irrelevant
0061,windows facebook google pinterest twitter,7,windows_website
0061,windows 8,10,windows_operating system
0061,windows live,26,windows_software
0062,prophets modern claims,10,prophet_religion
0062,prophet and his family,20,prophet_religion
0062,prophet band,21,prophet_music
0062,prophet bible,17,prophet_religion
0062,the prophet (book),5,prophet_religion
0062,prophet net,8,irrelevant
0062,prophet todd hall,23,irrelevant
0062,prophet biblical,3,prophet_religion
0062,prophets book muhammad,20,prophet_religion
0062,property prophetess,6,prophet_religion
0062,prophet free,9,irrelevant
0062,prophet bethel gilgal gibeah jericho,6,prophet_religion
0062,prophet islam,6,prophet_religion
0062,prophet life muhammad,6,prophet_religion
0062,prophet (comics),10,prophet_comics
0062,prophet of the bible,10,prophet_religion
0062,prophet muhammad,46,prophet_religion
0062,prophet yusuf,10,prophet_religion
0062,prophet,30,irrelevant
0062,prophet dragon,10,irrelevant
0062,prophet jonah,10,prophet_religion
0062,prophets prophetic modern,10,prophet_religion
0062,elizabeth clare prophet,10,prophet_religion
0062,prophet isaiah hosea amos micah,10,prophet_religion
0062,david prophet,1,prophet_religion
0062,prophet ascended to the heaven,20,prophet_religion
0062,prophet augur diviner prophesier forecaster,10,prophet_religion
0062,prophetic ministries,1,irrelevant
0062,prophet prophecy prophesy prophetess property developer,10,prophet_religion
0062,prophet malachi,20,prophet_religion
0062,prophet obadiah,40,prophet_religion
0062,prophet manasseh jordan,3,prophet_religion
0062,prophets property book,10,prophet_religion
0062,prophet isaiah,52,prophet_religion
0062,prophetess property,6,prophet_religion
0062,prophet comic,40,prophet_comics
0062,prophet christianity judaism islam apologetics,10,prophet_religion
0062,prophet story,10,prophet_religion
0062,description given by the prophet,20,prophet_religion
0062,chuck prophet,10,prophet_music
0062,prophet ibrahim,48,prophet_religion
0062,man came to the prophet,10,prophet_religion
0062,prophet sales,18,irrelevant
0063,gold price,10,gold_price
0063,gold characteristics,10,gold_characteristics
0063,goldsmith alchemy,30,gold_company
0063,gold miner,60,gold_company
0063,live gold prices,51,gold_price
0063,reasons to own gold,20,gold_facts
0063,gold white,10,gold_characteristics
0063,gold weight,9,gold_characteristics
0063,gold coin,10,gold_characteristics
0063,gold jewelry,20,gold_company
0063,gold california,8,gold_company
0063,cash for gold,37,gold_price
0063,gold facts,20,gold_facts
0063,gold melting point atomic number boiling point atomic mass,10,gold_characteristics
0063,gold,30,irrelevant
0063,gold contents,3,gold_characteristics
0063,gold cultural history,10,gold_facts
0063,silver 1mm or gold,20,gold_characteristics
0063,gold price today,7,gold_price
0063,golden yellow,5,gold_characteristics
0063,gold element,42,gold_characteristics
0063,gold rush,20,gold_price
0063,gold diamonds,20,gold_characteristics
0063,gold coins,6,gold_characteristics
0063,gold production,7,gold_company
0063,gold bioremediation,1,gold_company
0063,golden atomic,10,gold_characteristics
0063,gold silver platinum palladium actinium,10,gold_characteristics
0063,gold standard,26,gold_characteristics
0063,gold monetary exchange industry electronics commercial chemistry,8,gold_company
0063,gold price rush,20,gold_price
0063,gold minecraft,20,gold_company
0063,gold silver copper aluminum nickel,10,gold_characteristics
0063,gold bear,20,gold_company
0063,how much gold is worth,22,gold_price
0063,gold color luster streak cleavage,10,gold_characteristics
0063,gold prices,20,gold_price
0064,rainbow owl,20,irrelevant
0064,owl baby,20,owl_animal
0064,owl purdue,8,owl_education
0064,owl western screech,40,owl_animal
0064,fraternal order of owls,4,owl_animal
0064,owl northern hawk,20,owl_animal
0064,owl anatomy use as rodent control symbolism and mythology conservation issues,9,owl_animal
0064,owl long-eared,30,owl_animal
0064,owl tattoo,10,owl_tattoo
0064,owl fact,10,owl_animal
0064,owl Owls,10,owl_animal
0064,the owl club,8,owl_animal
0064,owl scops eurasian,5,owl_animal
0064,owl flight and feathers beak camouflage talons,6,owl_animal
0064,owl flammulated,20,owl_animal
0064,owl barn great horned barred burrowing,10,owl_animal
0064,owl owls,9,owl_animal
0064,great horned owl,21,owl_animal
0064,owl gray,17,owl_animal
0064,owl barred,7,owl_animal
0064,owl horned,16,owl_animal
0064,owl,28,irrelevant
0064,owl scops,10,owl_animal
0064,owl cengage,5,owl_education
0064,owl barn owl bird of prey barred owl owling,10,owl_animal
0064,owl long eared,20,owl_animal
0064,owl bird,35,owl_animal
0064,owl burrowing,10,owl_animal
0064,elf owl,21,owl_animal
0064,owl all about owls,20,owl_animal
0064,all about owls,1,owl_animal
0064,owl chemistry,1,owl_education
0064,owl (winnie the pooh),10,owl_animal
0064,owl barn,10,owl_animal
0064,owl birds amphibians mammals insects spiders,10,owl_animal
0064,owl limitations,20,owl_education
0064,owl city,32,owl_music
0064,origami owl,58,owl_company
0064,owl wiki,5,irrelevant
0064,owl writing,4,owl_education
0064,owl origami,10,owl_company
0064,owl pictures,7,owl_animal
0065,adobe training,7,adobe_company
0065,adobe photoshop illustrator indesign creative cloud,10,adobe_company
0065,adobe desk,10,adobe_company
0065,adobe web experience management,10,adobe_company
0065,adobe targeting,10,adobe_company
0065,adobe update,27,adobe_software
0065,adobe reader download,8,adobe_software
0065,adobe flash player,8,adobe_software
0065,adobe for saleadobe cs4 master,10,adobe_software
0065,adobe design software reviews,10,adobe_software
0065,adobe codes,10,adobe_company
0065,adobe product trials adobe reader adobe air adobe flash player,10,adobe_software
0065,adobe calendar template software indesign,10,adobe_software
0065,adobe softonic,3,adobe_company
0065,adobe house,10,adobe_architecture
0065,adobe cs3 educational software,10,adobe_company
0065,adobe illustrator,10,adobe_software
0065,adobe material properties,2,adobe_material
0065,adobe social marketing,10,adobe_service
0065,adobe groups,3,adobe_company
0065,adobe trial software,10,adobe_software
0065,adobe premiere,31,adobe_software
0065,adobe photoshop,8,adobe_software
0065,adobe air,22,adobe_service
0065,adobe acrobat acrobat com echosign all products,10,adobe_software
0065,adobe acrobat,40,adobe_software
0065,adobe contents,1,adobe_company
0065,adobe bookmarks,20,adobe_software
0065,adobe building,9,adobe_software
0065,adobe reader,61,adobe_software
0065,adobe contribute academic software,10,adobe_software
0065,adobe flash,26,adobe_software
0065,adobe shockwave,10,adobe_software
0065,adobe java,10,adobe_software
0065,adobe flash construction,5,adobe_software
0065,adobe photoshop dreamweaver flash adobe captivate,10,adobe_software
0065,adobe indesign trial software,20,adobe_software
0065,adobe director,10,adobe_software
0065,adobe acrobat help desk,30,adobe_software
0065,adobe digital analytics web experience management digital publishing social marketing,10,adobe_service
0065,adobe adobe roof,5,adobe_architecture
0065,adobe composition,6,irrelevant
0065,adobe company,27,adobe_company
0065,adobe material,27,adobe_architecture
0066,legend of,40,irrelevant
0066,legend zelda,17,legend_game
0066,legend (lu novel),7,legend_novel
0066,legend from a given scale,20,legend_infomation
0066,legend haiti music,20,legend_music
0066,legends french,10,legend_infomation
0066,legend haiti,20,legend_music
0066,legendary director,10,legend_music
0066,legend lyrics,3,legend_music
0066,legend movie,3,legend_movie
0066,legend john,10,legend_music
0066,legend myth,10,legend_myth
0066,legend seeker,10,legend_novel
0066,legend of the seeker,20,legend_novel
0066,legend legatee legendary legation legato,10,legend_infomation
0066,legends film,10,legend_movie
0066,legend narrative,47,legend_myth
0066,legend middle english from old french legende from medieval latin legenda to be read,5,legend_infomation
0066,legend productions,20,legend_car
0066,legend car,26,legend_company
0066,legend (bob marley &amp,9,legend_music
0066,legends latin,20,legend_infomation
0066,legends restaurant,5,legend_car
0066,urban legend,10,legend_myth
0066,legend book,5,legend_novel
0066,john legend,28,legend_music
0066,legend thesaurus,20,legend_infomation
0066,legend of seeker episodes,20,legend_novel
0066,legend device cipher narrative rubric,10,legend_infomation
0066,legendary legato,10,legend_movie
0066,legend zelda korra,20,legend_game
0066,legend online,15,legend_game
0066,legend acura,6,legend_company
0066,legend saga narrative fable fantasy,10,legend_myth
0066,legend korra,4,legend_game
0066,legend games,9,legend_game
0066,legends folklore myths,5,legend_myth
0066,i am legend,22,legend_movie
0066,legend arthur,20,legend_novel
0066,legend zelda avatar:,6,legend_game
0066,legend bob marley,22,legend_music
0066,legends store,26,legend_car
0066,legend zelda bob,4,legend_game
0066,legend definition,50,legend_infomation
0066,legend carnival,2,legend_car
0066,legend people,23,legend_car
0066,legend tom cruise mia sara tim curry david bennent,10,legend_movie
0066,legend ngk spark plugs,20,legend_car
0067,culture of beijing subways,20,beijing subways_information
0067,beijing subways,25,irrelevant
0067,beijing subways china,2,beijing subways_information
0067,west beijing subways,20,beijing subways_information
0067,few places in beijing subways,20,beijing subways_information
0067,hutong in beijing subways,20,beijing subways_information
0067,beijing subways allo,1,beijing subways_information
0067,beijing subways cost,20,beijing subways_information
0067,world renowned beijing subways,20,beijing subways_information
0067,beijing subways line 6,18,beijing subways_information
0067,beijing subways airport,2,beijing subways_information
0067,beijing subways map,15,beijing subways_information
0067,message during the beijing subways,20,beijing subways_information
0067,detail about beijing subways,20,beijing subways_information
0067,beijing subways line,12,beijing subways_information
0067,beijing subways video,6,beijing subways_video
0067,beijing subways surfers,8,beijing subways_game
0067,beijing subways station,4,beijing subways_information
0067,beijing subways beijing subway line 10,20,beijing subways_information
0068,camera digital single-lens,8,camera_model
0068,kids waterproof digital camera,19,camera_model
0068,digital camera,15,camera_information
0068,camera,10,irrelevant
0068,camera surveillance,10,camera_information
0068,camera trail,3,camera_information
0068,camera argos,20,camera_information
0068,cameras setup,10,camera_information
0068,camera facebook twitter google youtube,10,camera_information
0068,camera (magazine),2,camera_information
0068,camera pro audio,40,camera_information
0068,ritz camera,40,camera_model
